,user_id,item_id,score
181353,5,11500,1.0
181354,134,8793,1.0
181355,456,2480,1.0
181356,668,1467,1.0
181357,1048,2558,1.0
181358,3968,14511,1.0
181359,914,16490,1.0
181360,488,1441,1.0
181361,494,13933,0.0
181362,98,13359,0.0
181363,451,3048,1.0
181364,2580,6689,1.0
181365,266,8524,0.0
181366,128,10784,1.0
181367,136,3920,1.0
181368,1051,12875,1.0
181369,52,2116,1.0
181370,2156,11622,1.0
181371,136,871,1.0
181372,116,4498,1.0
181373,1128,12911,1.0
181374,47,294,0.0
181375,470,1497,1.0
181376,131,3874,1.0
181377,125,1059,1.0
181378,679,5465,1.0
181379,1059,16473,0.0
181380,2468,5937,1.0
181381,3678,12867,1.0
181382,854,15928,1.0
181383,2276,6469,0.0
181384,2373,11439,1.0
181385,2147,14599,0.0
181386,357,3198,0.0
181387,480,1379,0.0
181388,2310,10369,0.0
181389,1119,11965,0.0
181390,3552,14342,0.0
181391,2117,13113,0.0
181392,41,8726,1.0
181393,582,11365,0.0
181394,753,8698,0.0
181395,916,16465,0.0
181396,917,15111,1.0
181397,1053,15244,1.0
181398,631,8808,1.0
181399,50,15720,1.0
181400,3079,11900,0.0
181401,1041,1236,1.0
181402,1345,8325,0.0
181403,477,15301,1.0
181404,850,7359,1.0
181405,218,8639,0.0
181406,305,3016,1.0
181407,145,9134,1.0
181408,534,9694,1.0
181409,50,2484,0.0
181410,682,7771,0.0
181411,2204,12908,1.0
181412,549,2103,0.0
181413,182,1574,1.0
181414,2309,13147,0.0
181415,92,17326,0.0
181416,2363,7880,1.0
181417,70,4132,1.0
181418,1131,7350,1.0
181419,479,1630,1.0
181420,161,1062,0.0
181421,440,14854,1.0
181422,102,10795,0.0
181423,4,7671,1.0
181424,624,5636,1.0
181425,81,11504,1.0
181426,1338,14477,0.0
181427,2125,9205,0.0
181428,931,1496,0.0
181429,3109,14994,1.0
181430,2290,12068,0.0
181431,70,13996,1.0
181432,60,54,1.0
181433,2986,12622,1.0
181434,493,14230,1.0
181435,76,14055,1.0
181436,90,7954,1.0
181437,480,2971,0.0
181438,135,8007,1.0
181439,85,2552,1.0
181440,478,7522,0.0
181441,2933,7872,1.0
181442,426,8367,1.0
181443,125,2579,1.0
181444,98,8320,1.0
181445,487,12368,1.0
181446,2857,6860,1.0
181447,887,17364,0.0
181448,1129,12323,1.0
181449,2857,12033,1.0
181450,2775,10028,1.0
181451,97,3586,1.0
181452,1918,12134,1.0
181453,3070,12422,0.0
181454,38,6156,1.0
181455,509,12003,1.0
181456,112,5465,1.0
181457,90,14045,1.0
181458,81,8786,0.0
181459,146,16877,0.0
181460,207,13423,1.0
181461,2653,7844,1.0
181462,1039,2328,1.0
181463,2183,10229,1.0
181464,900,14917,1.0
181465,84,15540,1.0
181466,104,11841,1.0
181467,518,7399,1.0
181468,545,8043,0.0
181469,465,5673,0.0
181470,928,7348,1.0
181471,79,13916,0.0
181472,2685,7517,1.0
181473,3015,11968,0.0
181474,101,6021,1.0
181475,1375,2077,1.0
181476,502,2161,1.0
181477,439,12921,1.0
181478,291,96,0.0
181479,96,2739,1.0
181480,206,14581,1.0
181481,105,13659,0.0
181482,2278,7879,0.0
181483,62,15069,1.0
181484,68,15894,0.0
181485,2921,8276,0.0
181486,492,11785,1.0
181487,2773,12557,0.0
181488,14,227,0.0
181489,61,15715,0.0
181490,53,5077,1.0
181491,479,14791,0.0
181492,663,1913,1.0
181493,137,4983,0.0
181494,2146,15833,1.0
181495,75,9420,0.0
181496,440,7547,1.0
181497,439,2965,1.0
181498,3553,12036,1.0
181499,469,3852,1.0
181500,131,4311,1.0
181501,58,8900,0.0
181502,64,13023,1.0
181503,2829,6526,0.0
181504,827,7919,0.0
181505,480,15213,1.0
181506,3130,12335,0.0
181507,2852,12133,1.0
181508,2031,12169,1.0
181509,450,11421,0.0
181510,123,10868,1.0
181511,493,7491,1.0
181512,2301,5491,1.0
181513,781,11975,1.0
181514,603,6628,1.0
181515,2858,7201,1.0
181516,12,7732,1.0
181517,2357,12939,1.0
181518,81,11179,0.0
181519,609,5521,0.0
181520,431,9111,1.0
181521,192,8764,1.0
181522,591,197,0.0
181523,2256,5654,1.0
181524,129,1373,0.0
181525,6,9214,0.0
181526,41,7821,0.0
181527,2206,12991,1.0
181528,536,5741,0.0
181529,733,5643,1.0
181530,230,3867,0.0
181531,458,10688,1.0
181532,854,12088,1.0
181533,67,3947,0.0
181534,2106,4666,0.0
181535,616,6612,1.0
181536,52,1594,1.0
181537,1070,15240,1.0
181538,2475,12942,1.0
181539,1985,13001,0.0
181540,900,6470,1.0
181541,2470,12777,0.0
181542,123,15214,1.0
181543,446,4337,0.0
181544,190,14579,1.0
181545,2492,7503,1.0
181546,3554,10534,1.0
181547,63,4027,1.0
181548,2189,5529,0.0
181549,477,16527,0.0
181550,151,7350,1.0
181551,64,5074,0.0
181552,41,16534,1.0
181553,53,14677,1.0
181554,465,4982,0.0
181555,853,12468,1.0
181556,461,8647,1.0
181557,132,1914,1.0
181558,2295,5539,1.0
181559,441,12327,1.0
181560,93,5324,1.0
181561,445,16485,1.0
181562,114,9014,0.0
181563,1390,2005,1.0
181564,207,14646,0.0
181565,552,2086,0.0
181566,77,14710,0.0
181567,178,10069,1.0
181568,501,2132,1.0
181569,491,2459,0.0
181570,442,15096,1.0
181571,2033,14760,0.0
181572,10,12102,1.0
181573,461,5018,1.0
181574,3127,11720,1.0
181575,2239,5515,0.0
181576,2984,10558,1.0
181577,2726,14510,0.0
181578,431,14692,0.0
181579,132,12334,1.0
181580,518,14545,1.0
181581,112,7962,0.0
181582,2096,11951,0.0
181583,1131,8058,1.0
181584,443,886,1.0
181585,138,14509,0.0
181586,131,10281,1.0
181587,2687,7134,1.0
181588,1160,2977,1.0
181589,110,12952,1.0
181590,1538,5004,1.0
181591,1345,1366,0.0
181592,168,8535,1.0
181593,58,7858,1.0
181594,1332,5468,1.0
181595,25,12152,0.0
181596,1047,7259,1.0
181597,2032,4012,1.0
181598,464,2529,1.0
181599,527,9674,0.0
181600,3052,13081,0.0
181601,142,8919,0.0
181602,529,5602,0.0
181603,6,8487,0.0
181604,230,2599,0.0
181605,2279,5558,0.0
181606,1534,3967,1.0
181607,893,10238,1.0
181608,112,11092,1.0
181609,74,11203,1.0
181610,3055,7906,1.0
181611,668,4399,0.0
181612,9,193,1.0
181613,2300,7856,1.0
181614,901,15380,1.0
181615,662,190,1.0
181616,192,14500,0.0
181617,491,5598,1.0
181618,105,4046,0.0
181619,2225,12766,0.0
181620,649,2119,1.0
181621,36,12312,1.0
181622,118,8245,1.0
181623,2275,12920,0.0
181624,1367,7030,1.0
181625,462,3510,1.0
181626,125,11348,1.0
181627,2786,6078,0.0
181628,2093,7445,1.0
181629,115,8813,1.0
181630,2181,12972,1.0
181631,476,13780,0.0
181632,2550,5648,1.0
181633,81,13481,0.0
181634,508,7342,1.0
181635,618,5672,0.0
181636,11,2951,1.0
181637,69,12977,1.0
181638,2545,15201,0.0
181639,1028,14969,0.0
181640,131,13927,0.0
181641,485,12332,1.0
181642,290,16712,1.0
181643,448,16105,1.0
181644,453,8642,0.0
181645,2816,12182,0.0
181646,2149,15717,0.0
181647,999,6504,1.0
181648,770,5084,1.0
181649,463,13003,1.0
181650,82,17414,0.0
181651,113,14258,0.0
181652,1024,5671,1.0
181653,151,3149,1.0
181654,2872,11914,1.0
181655,127,2023,1.0
181656,290,17621,1.0
181657,1031,1087,0.0
181658,151,14535,1.0
181659,1336,12444,0.0
181660,513,6986,1.0
181661,104,12672,1.0
181662,424,3896,1.0
181663,2409,5470,0.0
181664,121,1936,1.0
181665,492,51,1.0
181666,3542,10537,1.0
181667,63,10280,1.0
181668,3878,12949,1.0
181669,89,4515,0.0
181670,103,15735,1.0
181671,1512,14654,0.0
181672,2149,15045,1.0
181673,765,9092,0.0
181674,1168,14709,1.0
181675,218,1298,0.0
181676,1077,2107,0.0
181677,1033,8067,1.0
181678,3,9849,1.0
181679,3416,9192,1.0
181680,3401,9257,0.0
181681,2941,7490,1.0
181682,898,14917,1.0
181683,622,8798,0.0
181684,2106,7436,0.0
181685,460,14266,1.0
181686,48,15862,1.0
181687,3426,9823,1.0
181688,1694,11275,0.0
181689,111,12661,1.0
181690,449,11246,1.0
181691,1357,14385,0.0
181692,143,9177,1.0
181693,93,11258,0.0
181694,86,1627,0.0
181695,853,11929,0.0
181696,1043,7353,0.0
181697,1212,13390,0.0
181698,2159,12685,1.0
181699,110,5495,1.0
181700,2652,14375,1.0
181701,68,3958,0.0
181702,914,11240,1.0
181703,61,4372,0.0
181704,798,14613,1.0
181705,2097,15606,0.0
181706,509,7474,0.0
181707,983,10000,1.0
181708,2373,5598,0.0
181709,431,7562,1.0
181710,443,15788,1.0
181711,82,7151,1.0
181712,644,9914,1.0
181713,132,3378,1.0
181714,917,14950,1.0
181715,3417,9667,0.0
181716,488,2475,0.0
181717,143,15732,1.0
181718,6,10143,0.0
181719,1379,13739,0.0
181720,2778,5954,1.0
181721,87,2000,1.0
181722,481,2405,1.0
181723,60,13187,0.0
181724,45,16395,1.0
181725,77,3974,1.0
181726,1341,3106,0.0
181727,87,5966,1.0
181728,480,10305,1.0
181729,2097,9237,1.0
181730,1047,11202,1.0
181731,2493,8086,0.0
181732,61,11974,1.0
181733,162,7757,1.0
181734,78,12957,1.0
181735,2557,5616,1.0
181736,630,7794,0.0
181737,50,14269,1.0
181738,502,9089,0.0
181739,2225,7345,1.0
181740,435,14948,1.0
181741,1042,7897,0.0
181742,2766,7932,0.0
181743,451,1141,1.0
181744,743,9288,0.0
181745,442,8252,1.0
181746,2240,5664,1.0
181747,2697,12932,1.0
181748,2291,12119,0.0
181749,1537,5102,0.0
181750,467,10762,1.0
181751,96,45,1.0
181752,1098,5432,0.0
181753,2001,8279,0.0
181754,1020,10970,0.0
181755,674,12153,1.0
181756,918,15609,1.0
181757,490,5890,1.0
181758,164,11483,1.0
181759,496,6504,1.0
181760,655,1958,1.0
181761,307,10248,1.0
181762,80,5676,1.0
181763,146,17088,1.0
181764,138,8514,1.0
181765,1132,2726,1.0
181766,461,8255,1.0
181767,675,12184,1.0
181768,2008,10377,0.0
181769,145,9151,1.0
181770,440,351,1.0
181771,2714,11013,1.0
181772,230,9595,1.0
181773,543,8161,1.0
181774,511,7681,1.0
181775,111,14792,1.0
181776,1063,16543,0.0
181777,207,202,1.0
181778,455,16462,1.0
181779,80,15805,1.0
181780,2395,8337,1.0
181781,2149,6298,0.0
181782,590,322,0.0
181783,88,14922,1.0
181784,895,8694,0.0
181785,2004,3637,1.0
181786,92,3387,1.0
181787,2221,7427,1.0
181788,453,5923,0.0
181789,465,14802,1.0
181790,12,6053,1.0
181791,119,15047,1.0
181792,34,7694,1.0
181793,1051,11257,1.0
181794,95,16262,1.0
181795,480,5129,1.0
181796,230,9430,1.0
181797,2774,12781,1.0
181798,833,7809,1.0
181799,1934,3543,0.0
181800,92,14708,1.0
181801,474,4792,1.0
181802,880,17376,1.0
181803,110,5251,1.0
181804,49,3634,0.0
181805,2189,5580,1.0
181806,1352,8370,0.0
181807,677,5709,1.0
181808,442,3855,1.0
181809,1066,15219,1.0
181810,98,3013,1.0
181811,0,9106,1.0
181812,1867,4596,0.0
181813,507,9872,1.0
181814,135,15898,1.0
181815,887,16511,0.0
181816,3081,10237,1.0
181817,193,2014,1.0
181818,48,4168,1.0
181819,2027,5487,0.0
181820,467,1516,1.0
181821,493,15502,1.0
181822,192,302,1.0
181823,523,1927,1.0
181824,2653,14802,0.0
181825,111,1271,0.0
181826,3852,13022,0.0
181827,73,4391,0.0
181828,137,13866,1.0
181829,1122,13065,1.0
181830,928,14325,0.0
181831,83,16540,0.0
181832,307,9466,0.0
181833,4055,15351,1.0
181834,45,11453,1.0
181835,735,5614,1.0
181836,456,14921,1.0
181837,2176,14443,1.0
181838,2679,7394,1.0
181839,75,16478,0.0
181840,438,12350,1.0
181841,1939,6474,1.0
181842,82,16416,1.0
181843,6,6509,1.0
181844,1345,8356,0.0
181845,463,14257,1.0
181846,781,12989,0.0
181847,150,1205,1.0
181848,902,8511,1.0
181849,135,15208,1.0
181850,88,7718,1.0
181851,178,9837,0.0
181852,1038,14357,1.0
181853,3677,12393,0.0
181854,171,7081,1.0
181855,1355,3052,0.0
181856,2151,11569,0.0
181857,81,15866,0.0
181858,676,12146,1.0
181859,473,1119,1.0
181860,1990,13996,0.0
181861,1916,4679,1.0
181862,494,1235,0.0
181863,75,9463,0.0
181864,2027,12245,0.0
181865,90,5136,0.0
181866,12,4666,1.0
181867,643,8505,1.0
181868,892,14893,1.0
181869,755,5939,1.0
181870,2647,14855,1.0
181871,207,9206,1.0
181872,2183,13004,1.0
181873,63,8204,1.0
181874,1055,12043,0.0
181875,128,11431,1.0
181876,2303,6463,1.0
181877,2362,7789,1.0
181878,57,15800,1.0
181879,284,7553,1.0
181880,469,3884,1.0
181881,2437,8044,1.0
181882,103,2732,1.0
181883,1446,2059,1.0
181884,207,12120,0.0
181885,124,13053,1.0
181886,74,4389,1.0
181887,614,5946,1.0
181888,2203,6730,1.0
181889,45,13106,0.0
181890,2004,12545,1.0
181891,2557,5752,1.0
181892,450,13756,0.0
181893,460,14307,1.0
181894,100,8326,1.0
181895,919,14565,0.0
181896,456,9206,1.0
181897,1200,1840,1.0
181898,472,12565,1.0
181899,229,7174,1.0
181900,1242,7398,1.0
181901,490,461,0.0
181902,1199,2963,1.0
181903,177,138,1.0
181904,798,8550,1.0
181905,503,1669,1.0
181906,1573,3009,1.0
181907,2030,5739,1.0
181908,469,5996,1.0
181909,65,2528,1.0
181910,2767,12517,1.0
181911,537,8784,0.0
181912,625,5751,1.0
181913,477,6427,1.0
181914,99,17458,1.0
181915,1937,6485,1.0
181916,1006,15517,1.0
181917,892,836,1.0
181918,1079,2194,1.0
181919,2771,5942,1.0
181920,68,14224,1.0
181921,2411,12055,0.0
181922,177,10079,1.0
181923,36,216,1.0
181924,3656,16520,0.0
181925,481,3484,1.0
181926,1028,5472,1.0
181927,955,14349,0.0
181928,2568,6721,1.0
181929,179,369,0.0
181930,105,8006,1.0
181931,73,6480,1.0
181932,5,9197,1.0
181933,509,12557,1.0
181934,647,8541,1.0
181935,689,310,0.0
181936,2004,5627,1.0
181937,1042,14160,1.0
181938,928,6778,1.0
181939,801,16548,1.0
181940,2686,12019,0.0
181941,986,1385,1.0
181942,133,451,1.0
181943,96,11444,1.0
181944,2313,5461,1.0
181945,468,16232,0.0
181946,888,8789,0.0
181947,1043,2771,0.0
181948,290,16776,1.0
181949,492,15764,1.0
181950,2241,8073,0.0
181951,484,14791,1.0
181952,1569,6472,1.0
181953,136,3933,1.0
181954,3366,12035,0.0
181955,433,8182,1.0
181956,1023,15097,1.0
181957,618,5494,0.0
181958,2939,14605,0.0
181959,111,12353,1.0
181960,2878,14669,0.0
181961,1916,4896,1.0
181962,2324,12698,1.0
181963,62,13005,1.0
181964,2401,7358,1.0
181965,66,14691,1.0
181966,917,15011,1.0
181967,3415,9233,1.0
181968,266,453,1.0
181969,486,4017,1.0
181970,493,2800,1.0
181971,100,8777,1.0
181972,106,16094,1.0
181973,2554,8776,0.0
181974,2201,7495,1.0
181975,468,11406,1.0
181976,433,7796,0.0
181977,928,11696,1.0
181978,2820,12991,1.0
181979,482,15391,1.0
181980,492,13873,1.0
181981,2597,8788,1.0
181982,1578,3195,0.0
181983,682,1466,1.0
181984,1238,6274,1.0
181985,2126,13415,0.0
181986,916,7355,1.0
181987,1013,9142,0.0
181988,82,15094,0.0
181989,99,12341,1.0
181990,1383,13907,1.0
181991,2774,6726,0.0
181992,324,0,0.0
181993,2685,12983,1.0
181994,3064,12517,0.0
181995,298,16694,1.0
181996,870,1923,1.0
181997,3051,7914,1.0
181998,1052,7858,1.0
181999,61,2791,1.0
182000,894,17448,0.0
182001,96,6708,1.0
182002,916,14613,1.0
182003,647,4384,1.0
182004,125,11788,1.0
182005,131,2788,1.0
182006,887,807,1.0
182007,118,14875,1.0
182008,1335,8429,0.0
182009,130,2523,1.0
182010,53,2521,1.0
182011,623,8644,0.0
182012,532,5636,1.0
182013,47,8103,1.0
182014,2693,8620,1.0
182015,63,6207,1.0
182016,114,14838,1.0
182017,96,15663,1.0
182018,445,2392,1.0
182019,1230,10053,1.0
182020,2560,6507,1.0
182021,2358,7040,1.0
182022,49,12018,1.0
182023,97,15715,0.0
182024,50,14940,1.0
182025,147,6840,1.0
182026,472,8661,1.0
182027,954,11199,1.0
182028,890,14908,1.0
182029,1,14724,0.0
182030,2251,5674,0.0
182031,717,6559,1.0
182032,37,10829,1.0
182033,698,5452,0.0
182034,90,14888,1.0
182035,3499,10242,0.0
182036,124,7909,1.0
182037,674,11980,1.0
182038,98,7933,1.0
182039,1028,9326,1.0
182040,67,14803,1.0
182041,933,1573,0.0
182042,1523,13402,0.0
182043,3102,12288,0.0
182044,1338,11137,0.0
182045,100,7829,0.0
182046,3554,10609,1.0
182047,926,585,0.0
182048,98,7837,1.0
182049,3179,12328,1.0
182050,2185,12014,1.0
182051,119,14453,1.0
182052,1531,5163,1.0
182053,469,14940,1.0
182054,91,12349,1.0
182055,769,9199,1.0
182056,88,5106,1.0
182057,954,14712,0.0
182058,695,5758,1.0
182059,454,7493,0.0
182060,98,4019,1.0
182061,1885,12310,1.0
182062,109,1567,0.0
182063,2696,7855,1.0
182064,14,5560,1.0
182065,142,8083,1.0
182066,915,14342,0.0
182067,679,10311,1.0
182068,466,4927,1.0
182069,1035,9235,0.0
182070,2534,15691,0.0
182071,1492,16558,1.0
182072,294,1158,1.0
182073,770,9299,1.0
182074,1888,11967,1.0
182075,91,2969,0.0
182076,885,15207,1.0
182077,6,14805,1.0
182078,2826,12136,0.0
182079,5,12911,1.0
182080,1172,15257,0.0
182081,1915,5521,0.0
182082,42,5140,1.0
182083,122,7471,1.0
182084,75,2817,0.0
182085,453,15262,1.0
182086,1020,11711,1.0
182087,82,6086,0.0
182088,2477,12036,0.0
182089,449,15196,1.0
182090,111,9268,0.0
182091,306,2790,1.0
182092,492,13956,0.0
182093,453,4728,1.0
182094,3072,12076,0.0
182095,1042,13355,0.0
182096,853,7677,1.0
182097,2161,11537,1.0
182098,2817,10053,0.0
182099,112,15732,0.0
182100,98,15908,1.0
182101,470,23,1.0
182102,2309,11915,0.0
182103,466,2823,0.0
182104,1018,14874,1.0
182105,784,397,0.0
182106,1396,13548,1.0
182107,923,2986,1.0
182108,102,8727,1.0
182109,83,5519,1.0
182110,502,2995,1.0
182111,173,8610,1.0
182112,916,636,0.0
182113,440,12521,1.0
182114,915,7347,1.0
182115,77,7483,1.0
182116,107,1460,1.0
182117,457,16414,1.0
182118,2772,6867,1.0
182119,24,1541,1.0
182120,3588,15172,0.0
182121,954,14930,1.0
182122,681,7452,1.0
182123,480,13997,0.0
182124,96,5024,0.0
182125,479,2110,1.0
182126,452,6015,1.0
182127,541,8677,0.0
182128,13,12142,1.0
182129,2285,10054,1.0
182130,465,1430,1.0
182131,137,15883,1.0
182132,96,2548,1.0
182133,482,4669,1.0
182134,80,7957,1.0
182135,2823,7784,1.0
182136,885,808,1.0
182137,880,16529,1.0
182138,955,14887,1.0
182139,1988,13979,0.0
182140,129,1143,1.0
182141,3549,12202,1.0
182142,116,1918,0.0
182143,2389,5475,0.0
182144,690,9639,1.0
182145,2,2214,0.0
182146,980,16545,0.0
182147,77,10676,1.0
182148,84,15200,1.0
182149,1022,17514,1.0
182150,480,13458,0.0
182151,103,15717,1.0
182152,496,2958,1.0
182153,590,6079,1.0
182154,2268,8257,1.0
182155,2387,5608,1.0
182156,61,14973,1.0
182157,52,12100,1.0
182158,1023,10948,1.0
182159,477,5138,1.0
182160,277,14691,0.0
182161,514,14514,1.0
182162,1113,5488,1.0
182163,497,5104,1.0
182164,792,9167,0.0
182165,851,12319,1.0
182166,596,5683,0.0
182167,454,7809,1.0
182168,3809,13007,1.0
182169,2974,15785,0.0
182170,444,6291,1.0
182171,476,13712,0.0
182172,2935,14562,0.0
182173,890,15444,1.0
182174,2413,12098,0.0
182175,1028,8289,1.0
182176,445,14778,1.0
182177,2029,12273,1.0
182178,2154,8895,0.0
182179,295,17712,0.0
182180,1020,15627,1.0
182181,437,5217,1.0
182182,1035,7344,1.0
182183,1020,11737,1.0
182184,3804,12951,0.0
182185,112,8255,1.0
182186,744,7706,0.0
182187,828,12310,0.0
182188,677,5676,1.0
182189,469,4330,0.0
182190,88,16107,1.0
182191,470,3910,0.0
182192,3044,12537,0.0
182193,2766,12698,1.0
182194,898,776,1.0
182195,1077,16518,1.0
182196,86,5118,1.0
182197,1544,3685,1.0
182198,1046,8301,0.0
182199,1052,9863,0.0
182200,108,9454,1.0
182201,2283,13143,1.0
182202,955,14511,1.0
182203,2718,11696,1.0
182204,480,16225,1.0
182205,3361,10226,1.0
182206,2387,5519,1.0
182207,171,2229,1.0
182208,3109,13115,1.0
182209,1331,12829,0.0
182210,172,1973,1.0
182211,493,1030,1.0
182212,120,48,1.0
182213,3201,9211,0.0
182214,538,5505,1.0
182215,1074,2207,0.0
182216,94,15674,0.0
182217,470,16399,1.0
182218,442,5491,1.0
182219,488,14210,1.0
182220,501,15924,0.0
182221,908,16538,0.0
182222,76,14813,1.0
182223,2694,13144,0.0
182224,112,14104,1.0
182225,817,10466,1.0
182226,2397,7399,0.0
182227,3183,7792,0.0
182228,485,2724,0.0
182229,587,5716,1.0
182230,511,8137,0.0
182231,93,13814,1.0
182232,77,3852,0.0
182233,3361,14755,0.0
182234,2152,7443,0.0
182235,2929,12103,1.0
182236,465,5597,1.0
182237,462,11196,0.0
182238,135,11441,1.0
182239,454,15451,0.0
182240,284,7983,1.0
182241,3008,11969,1.0
182242,618,330,0.0
182243,2955,10249,1.0
182244,950,946,0.0
182245,73,7471,1.0
182246,1052,6305,0.0
182247,492,905,1.0
182248,99,4381,1.0
182249,1009,1101,0.0
182250,435,8791,1.0
182251,51,7341,0.0
182252,439,9432,1.0
182253,751,12935,1.0
182254,60,14745,0.0
182255,1021,1563,1.0
182256,896,5802,1.0
182257,749,6147,1.0
182258,1141,14964,1.0
182259,298,2900,1.0
182260,456,15096,1.0
182261,697,378,1.0
182262,120,875,0.0
182263,1009,13409,0.0
182264,449,1527,1.0
182265,2697,7926,1.0
182266,1075,2005,0.0
182267,173,7425,1.0
182268,1916,4318,1.0
182269,68,4321,1.0
182270,1346,1755,0.0
182271,3077,7432,1.0
182272,111,13509,0.0
182273,137,15732,1.0
182274,4037,15483,1.0
182275,3777,13105,0.0
182276,438,14907,1.0
182277,67,28,1.0
182278,478,14079,1.0
182279,63,3014,1.0
182280,2404,13004,1.0
182281,1990,13069,0.0
182282,442,9249,1.0
182283,2717,11765,0.0
182284,1017,6472,1.0
182285,1066,10466,1.0
182286,2029,17001,1.0
182287,3398,9141,1.0
182288,496,15252,1.0
182289,749,9070,0.0
182290,465,2494,0.0
182291,207,8515,1.0
182292,1855,14801,1.0
182293,1998,5434,0.0
182294,2504,5642,1.0
182295,178,8530,1.0
182296,2411,12969,0.0
182297,138,2763,0.0
182298,2091,10369,1.0
182299,504,14395,0.0
182300,1166,15256,1.0
182301,918,7351,1.0
182302,1129,11971,1.0
182303,290,17727,0.0
182304,3003,12175,0.0
182305,1013,3552,0.0
182306,2976,7912,1.0
182307,2829,12116,0.0
182308,438,2507,0.0
182309,119,2502,1.0
182310,613,5493,1.0
182311,116,5505,1.0
182312,1077,14839,1.0
182313,1130,17373,1.0
182314,439,2828,0.0
182315,122,8057,1.0
182316,11,3978,1.0
182317,3607,11246,1.0
182318,910,17508,0.0
182319,686,9897,1.0
182320,36,13413,0.0
182321,73,15828,1.0
182322,4,3882,0.0
182323,2772,12994,0.0
182324,104,3987,0.0
182325,1524,5043,1.0
182326,744,5615,1.0
182327,1886,12320,1.0
182328,2201,7777,1.0
182329,439,14791,1.0
182330,670,12153,1.0
182331,70,16470,1.0
182332,880,6298,1.0
182333,226,5733,0.0
182334,2686,8329,0.0
182335,126,13468,0.0
182336,2169,5716,0.0
182337,1241,8788,0.0
182338,2967,15057,1.0
182339,50,2522,0.0
182340,488,515,0.0
182341,97,15921,1.0
182342,460,5519,1.0
182343,530,5707,1.0
182344,654,10114,1.0
182345,2450,15609,1.0
182346,180,4315,1.0
182347,641,8622,1.0
182348,793,9092,0.0
182349,755,6776,1.0
182350,3551,14438,0.0
182351,458,15283,1.0
182352,2768,12534,1.0
182353,3084,8296,0.0
182354,3549,11997,0.0
182355,2683,12149,1.0
182356,478,15719,0.0
182357,11,11432,0.0
182358,513,8144,1.0
182359,546,13093,1.0
182360,469,15815,1.0
182361,56,7438,1.0
182362,2326,15690,0.0
182363,2508,12113,0.0
182364,1077,2006,0.0
182365,207,9695,1.0
182366,604,6563,1.0
182367,474,4991,1.0
182368,472,15394,1.0
182369,2186,5991,1.0
182370,730,5475,0.0
182371,2872,7138,1.0
182372,207,7716,1.0
182373,94,1131,1.0
182374,100,4817,1.0
182375,3622,15969,1.0
182376,464,10286,0.0
182377,1841,11702,0.0
182378,3821,13137,1.0
182379,207,12955,1.0
182380,1039,13401,0.0
182381,652,9023,0.0
182382,93,13707,0.0
182383,1046,4863,1.0
182384,504,5220,0.0
182385,1120,1541,1.0
182386,1019,14841,1.0
182387,125,1714,0.0
182388,12,7891,1.0
182389,3353,8346,0.0
182390,650,2172,0.0
182391,3184,8810,0.0
182392,2914,8328,1.0
182393,855,5426,0.0
182394,451,2522,1.0
182395,104,11825,1.0
182396,2,12441,1.0
182397,732,8846,0.0
182398,203,5262,0.0
182399,142,9224,0.0
182400,508,7382,1.0
182401,623,9812,1.0
182402,677,12062,0.0
182403,2206,14422,0.0
182404,2816,12766,1.0
182405,469,3912,1.0
182406,111,4751,1.0
182407,299,16714,1.0
182408,1522,14715,0.0
182409,599,5475,0.0
182410,673,12182,1.0
182411,868,3946,0.0
182412,2317,11919,0.0
182413,65,14749,0.0
182414,467,17421,0.0
182415,623,8787,1.0
182416,599,5519,0.0
182417,65,13743,1.0
182418,2628,12622,1.0
182419,97,11437,1.0
182420,3351,12062,1.0
182421,118,15033,1.0
182422,294,3078,1.0
182423,2274,6221,0.0
182424,106,5473,1.0
182425,93,8704,1.0
182426,423,2773,0.0
182427,525,14411,0.0
182428,83,12318,1.0
182429,132,12911,1.0
182430,643,8847,1.0
182431,80,16260,1.0
182432,73,9690,1.0
182433,445,4400,1.0
182434,485,6505,1.0
182435,84,8433,0.0
182436,467,4461,1.0
182437,2300,7809,1.0
182438,75,1297,1.0
182439,46,14251,0.0
182440,2391,5445,1.0
182441,108,7876,1.0
182442,2719,12652,1.0
182443,462,13712,1.0
182444,122,14544,0.0
182445,1016,11190,0.0
182446,88,14263,0.0
182447,2691,12996,1.0
182448,436,4487,1.0
182449,1871,15649,1.0
182450,1998,14199,0.0
182451,2013,14025,0.0
182452,143,9674,1.0
182453,122,1964,1.0
182454,56,92,1.0
182455,877,10406,1.0
182456,96,14813,0.0
182457,41,67,1.0
182458,915,14829,1.0
182459,834,7927,1.0
182460,2313,5927,0.0
182461,46,3863,1.0
182462,122,11506,1.0
182463,3133,7469,0.0
182464,2775,11996,1.0
182465,1042,11963,1.0
182466,118,6505,1.0
182467,745,8786,1.0
182468,92,13189,1.0
182469,885,15776,0.0
182470,814,17473,0.0
182471,79,15602,0.0
182472,3786,13048,1.0
182473,684,4384,0.0
182474,444,7901,1.0
182475,137,7083,1.0
182476,49,5747,1.0
182477,2963,8282,0.0
182478,90,14864,1.0
182479,3548,12122,1.0
182480,464,14201,1.0
182481,9,5075,0.0
182482,459,14787,0.0
182483,97,2800,1.0
182484,609,260,1.0
182485,68,1727,0.0
182486,489,4487,1.0
182487,638,6549,0.0
182488,193,446,1.0
182489,598,9674,0.0
